Core Based Statistical Area,Pollutant,Trend Statistic,2000_x,2001_x,2002_x,2003_x,2004_x,2005_x,2006_x,2007_x,2008_x,2009_x,2010_x,2011_x,2012_x,2013_x,2014_x,2015_x,2016_x,2017_x,2018_x,2019_x,2020_x,2021,2022,State,2000_y,2001_y,2002_y,2003_y,2004_y,2005_y,2006_y,2007_y,2008_y,2009_y,2010_y,2011_y,2012_y,2013_y,2014_y,2015_y,2016_y,2017_y,2018_y,2019_y,2020_y
"Marietta, OH",O3,4th Max,0.082,0.085,0.095,0.08,0.077,0.088,0.081,0.086,0.078,0.067,0.076,0.071,0.075,0.063,0.063,0.068,0.064,0.062,0.066,0.062,0.059,0.061,0.06,OH,952.4,948.7,962.2,954.2,928.1,951.1,930.4,926.3,953.2,929.5,942.3,965.2,974.5,978.8,987.6,1017.7,1029.5,1060.6,1063.0,1058.4,1228.9
"Marshall, TX",NO2,Annual Mean,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,TX,719.1,716.6,717.0,703.0,682.6,686.9,672.7,673.7,678.4,658.2,662.3,656.8,668.4,677.5,682.2,690.4,689.0,699.9,704.5,701.3,852.6
"Marshall, TX",NO2,98th Percentile,25.0,25.0,25.0,23.0,19.0,25.0,25.0,19.0,20.0,19.0,24.0,28.0,20.0,19.0,18.0,18.0,16.0,20.0,15.0,16.0,14.0,15.0,15.0,TX,719.1,716.6,717.0,703.0,682.6,686.9,672.7,673.7,678.4,658.2,662.3,656.8,668.4,677.5,682.2,690.4,689.0,699.9,704.5,701.3,852.6
"Marshall, TX",O3,4th Max,0.088,0.088,0.088,0.08,0.077,0.084,0.08,0.069,0.068,0.068,0.074,0.076,0.072,0.07,0.066,0.062,0.059,0.063,0.061,0.062,0.055,0.061,0.065,TX,719.1,716.6,717.0,703.0,682.6,686.9,672.7,673.7,678.4,658.2,662.3,656.8,668.4,677.5,682.2,690.4,689.0,699.9,704.5,701.3,852.6
"Marshall, TX",PM2.5,Weighted Annual Mean,11.4,11.4,11.4,12.0,10.9,12.4,11.3,11.5,10.2,9.4,10.4,11.9,10.4,9.4,8.9,8.8,8.7,8.5,8.4,8.4,8.3,9.6,10.2,TX,719.1,716.6,717.0,703.0,682.6,686.9,672.7,673.7,678.4,658.2,662.3,656.8,668.4,677.5,682.2,690.4,689.0,699.9,704.5,701.3,852.6
"Marshall, TX",PM2.5,98th Percentile,36.0,36.0,36.0,24.0,23.0,29.0,26.0,24.0,21.0,18.0,22.0,19.0,24.0,23.0,19.0,16.0,16.0,18.0,21.0,16.0,23.0,22.0,27.0,TX,719.1,716.6,717.0,703.0,682.6,686.9,672.7,673.7,678.4,658.2,662.3,656.8,668.4,677.5,682.2,690.4,689.0,699.9,704.5,701.3,852.6
"Mason City, IA",PM10,2nd Max,137.0,134.0,142.0,138.0,154.0,149.0,125.0,121.0,104.0,97.0,81.0,71.0,78.0,52.0,52.0,64.0,58.0,58.0,50.0,41.0,68.0,57.0,46.0,IA,958.9,947.9,953.5,953.8,910.6,938.1,917.4,907.6,946.1,908.2,910.8,920.4,923.5,936.7,939.5,947.5,942.3,970.5,962.2,978.3,1137.4
"McAlester, OK",O3,4th Max,0.076,0.076,0.076,0.076,0.068,0.071,0.077,0.071,0.067,0.067,0.068,0.078,0.076,0.071,0.062,0.06,0.059,0.061,0.069,0.065,0.057,0.066,0.064,OK,1016.6,1000.3,1017.5,1019.2,978.2,1019.6,985.7,991.4,1008.8,957.6,973.8,980.5,966.5,996.8,991.8,1007.9,1001.0,1029.1,1038.1,1034.4,1201.0
"McAlester, OK",PM2.5,Weighted Annual Mean,10.9,11.8,11.5,11.6,10.1,11.8,10.3,12.0,11.2,9.8,9.8,10.6,10.5,9.8,8.9,7.8,7.6,7.9,8.6,8.1,8.2,9.7,8.8,OK,1016.6,1000.3,1017.5,1019.2,978.2,1019.6,985.7,991.4,1008.8,957.6,973.8,980.5,966.5,996.8,991.8,1007.9,1001.0,1029.1,1038.1,1034.4,1201.0
"McAlester, OK",PM2.5,98th Percentile,25.0,28.0,28.0,28.0,25.0,29.0,22.0,28.0,22.0,22.0,18.0,20.0,21.0,21.0,22.0,16.0,17.0,20.0,27.0,17.0,22.0,28.0,25.0,OK,1016.6,1000.3,1017.5,1019.2,978.2,1019.6,985.7,991.4,1008.8,957.6,973.8,980.5,966.5,996.8,991.8,1007.9,1001.0,1029.1,1038.1,1034.4,1201.0
"McAllen-Edinburg-Mission, TX",O3,4th Max,0.077,0.074,0.074,0.073,0.07,0.069,0.06,0.055,0.058,0.06,0.065,0.062,0.061,0.055,0.056,0.058,0.052,0.055,0.059,0.053,0.055,0.062,0.063,TX,719.1,716.6,717.0,703.0,682.6,686.9,672.7,673.7,678.4,658.2,662.3,656.8,668.4,677.5,682.2,690.4,689.0,699.9,704.5,701.3,852.6
"Medford, OR",O3,4th Max,0.067,0.064,0.078,0.072,0.069,0.068,0.068,0.066,0.07,0.065,0.061,0.057,0.066,0.067,0.059,0.069,0.049,0.078,0.074,0.062,0.06,0.069,0.066,OR,863.7,869.6,885.7,871.4,849.2,860.5,854.8,843.6,848.2,830.6,832.4,846.8,840.1,863.6,860.2,886.2,874.0,884.0,863.5,886.0,948.2
"Merced, CA",NO2,Annual Mean,12.0,12.0,12.0,12.0,11.0,11.0,10.0,9.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Merced, CA",O3,4th Max,0.103,0.096,0.105,0.107,0.096,0.083,0.087,0.087,0.105,0.08,0.09,0.082,0.079,0.083,0.082,0.083,0.082,0.078,0.079,0.072,0.079,0.079,0.072,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Merced, CA",PM10,2nd Max,89.0,100.0,79.0,73.0,54.0,68.0,80.0,65.0,74.0,60.0,53.0,70.0,60.0,69.0,81.0,64.0,62.0,94.0,80.0,80.0,123.0,79.0,79.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Merced, CA",PM2.5,Weighted Annual Mean,16.7,14.5,18.7,15.7,15.2,14.1,14.8,15.2,14.4,13.6,11.2,10.4,9.5,13.5,11.2,12.6,11.2,12.6,14.2,9.6,15.5,11.1,10.5,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Merced, CA",PM2.5,98th Percentile,68.0,49.0,58.0,45.0,47.0,49.0,53.0,53.0,51.0,50.0,39.0,39.0,42.0,67.0,46.0,39.0,35.0,40.0,53.0,30.0,77.0,41.0,31.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Meridian, MS",O3,4th Max,0.08,0.076,0.073,0.071,0.069,0.078,0.079,0.072,0.064,0.058,0.062,0.066,0.063,0.061,0.058,0.056,0.058,0.055,0.062,0.059,0.051,0.053,0.059,MS,1007.3,990.5,1009.3,993.2,964.7,1004.7,983.3,964.9,983.2,955.6,976.1,983.0,989.8,1026.4,1020.6,1062.1,1062.0,1081.7,1081.6,1107.6,1354.7
"Miami, OK",O3,4th Max,0.081,0.081,0.076,0.08,0.078,0.079,0.079,0.073,0.066,0.063,0.068,0.079,0.083,0.066,0.055,0.056,0.053,0.06,0.059,0.055,0.046,0.069,0.07,OK,1016.6,1000.3,1017.5,1019.2,978.2,1019.6,985.7,991.4,1008.8,957.6,973.8,980.5,966.5,996.8,991.8,1007.9,1001.0,1029.1,1038.1,1034.4,1201.0
"Miami-Fort Lauderdale-West Palm Beach, FL",CO,2nd Max,3.2,4.0,3.4,3.0,5.3,2.5,2.2,2.0,2.1,2.2,1.2,0.9,1.5,1.0,1.3,1.1,1.0,1.1,1.1,1.2,0.9,1.1,1.1,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Miami-Fort Lauderdale-West Palm Beach, FL",NO2,Annual Mean,11.0,10.0,9.0,9.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,6.0,5.0,5.0,7.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Miami-Fort Lauderdale-West Palm Beach, FL",NO2,98th Percentile,58.0,55.0,46.0,49.0,53.0,53.0,54.0,48.0,43.0,40.0,46.0,38.0,41.0,42.0,45.0,36.0,40.0,40.0,42.0,40.0,38.0,37.0,36.0,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Miami-Fort Lauderdale-West Palm Beach, FL",O3,4th Max,0.075,0.071,0.064,0.065,0.063,0.065,0.075,0.067,0.067,0.062,0.064,0.06,0.062,0.061,0.062,0.061,0.061,0.064,0.064,0.058,0.058,0.057,0.063,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Miami-Fort Lauderdale-West Palm Beach, FL",PM2.5,Weighted Annual Mean,9.2,8.4,7.9,8.3,8.6,8.6,8.5,7.8,7.2,6.6,6.9,6.8,6.6,5.8,6.2,5.9,7.0,7.2,7.2,6.7,7.0,6.6,7.3,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Miami-Fort Lauderdale-West Palm Beach, FL",PM2.5,98th Percentile,21.0,18.0,18.0,17.0,21.0,19.0,18.0,23.0,18.0,15.0,13.0,14.0,14.0,13.0,13.0,14.0,15.0,16.0,16.0,17.0,16.0,19.0,18.0,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Miami-Fort Lauderdale-West Palm Beach, FL",SO2,99th Percentile,6.0,10.0,6.0,5.0,4.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,5.0,1.0,2.0,1.0,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Michigan City-La Porte, IN",O3,4th Max,0.077,0.085,0.104,0.083,0.068,0.087,0.072,0.076,0.062,0.065,0.069,0.075,0.09,0.067,0.066,0.064,0.07,0.075,0.077,0.066,0.072,0.068,0.067,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"Michigan City-La Porte, IN",PM2.5,Weighted Annual Mean,13.4,14.2,13.2,12.8,12.1,13.6,11.1,12.4,11.2,10.1,10.7,9.8,9.7,9.3,10.0,9.1,7.7,7.4,7.4,7.9,8.0,8.3,7.9,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"Michigan City-La Porte, IN",PM2.5,98th Percentile,29.0,34.0,31.0,32.0,32.0,38.0,28.0,32.0,28.0,24.0,29.0,21.0,26.0,19.0,24.0,24.0,17.0,20.0,16.0,24.0,18.0,22.0,19.0,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"Middlesborough, KY",O3,4th Max,0.09,0.077,0.091,0.078,0.069,0.077,0.066,0.071,0.07,0.06,0.068,0.062,0.066,0.058,0.062,0.059,0.062,0.06,0.061,0.059,0.053,0.056,0.06,KY,977.4,979.8,995.1,977.4,932.1,961.6,950.5,941.8,963.4,958.5,967.5,975.6,996.8,995.6,1015.9,1052.3,1077.9,1082.4,1090.0,1096.5,1248.1
"Middlesborough, KY",PM2.5,Weighted Annual Mean,15.9,15.9,14.3,14.2,13.4,13.6,13.7,16.5,12.5,10.4,12.9,10.6,10.3,9.1,9.0,8.7,10.1,7.6,7.6,7.3,7.4,10.9,9.6,KY,977.4,979.8,995.1,977.4,932.1,961.6,950.5,941.8,963.4,958.5,967.5,975.6,996.8,995.6,1015.9,1052.3,1077.9,1082.4,1090.0,1096.5,1248.1
"Middlesborough, KY",PM2.5,98th Percentile,37.0,37.0,26.0,33.0,30.0,28.0,26.0,41.0,24.0,23.0,28.0,26.0,20.0,17.0,17.0,19.0,41.0,16.0,16.0,17.0,14.0,26.0,21.0,KY,977.4,979.8,995.1,977.4,932.1,961.6,950.5,941.8,963.4,958.5,967.5,975.6,996.8,995.6,1015.9,1052.3,1077.9,1082.4,1090.0,1096.5,1248.1
"Milwaukee-Waukesha-West Allis, WI",O3,4th Max,0.085,0.095,0.093,0.09,0.071,0.092,0.071,0.081,0.066,0.069,0.078,0.072,0.089,0.068,0.07,0.069,0.074,0.07,0.073,0.064,0.073,0.072,0.072,WI,866.2,862.4,862.8,842.8,827.0,842.2,827.5,824.1,829.9,806.0,831.9,847.5,844.9,871.1,873.5,888.3,896.7,909.0,923.4,930.7,1075.1
"Milwaukee-Waukesha-West Allis, WI",PM2.5,Weighted Annual Mean,13.1,13.8,12.7,12.3,12.0,14.3,13.3,14.5,12.9,11.7,11.0,11.0,10.4,9.7,9.7,9.1,8.0,7.4,8.5,8.5,8.5,9.3,8.6,WI,866.2,862.4,862.8,842.8,827.0,842.2,827.5,824.1,829.9,806.0,831.9,847.5,844.9,871.1,873.5,888.3,896.7,909.0,923.4,930.7,1075.1
"Milwaukee-Waukesha-West Allis, WI",PM2.5,98th Percentile,31.0,38.0,35.0,31.0,35.0,40.0,37.0,38.0,28.0,37.0,33.0,28.0,25.0,23.0,23.0,23.0,19.0,20.0,22.0,22.0,20.0,24.0,22.0,WI,866.2,862.4,862.8,842.8,827.0,842.2,827.5,824.1,829.9,806.0,831.9,847.5,844.9,871.1,873.5,888.3,896.7,909.0,923.4,930.7,1075.1
"Mobile, AL",O3,4th Max,0.091,0.074,0.077,0.081,0.076,0.073,0.083,0.079,0.073,0.07,0.076,0.071,0.07,0.061,0.069,0.062,0.063,0.064,0.065,0.058,0.052,0.056,0.061,AL,1013.3,1014.3,1028.3,1037.3,1018.0,1030.5,1014.8,999.3,1011.1,997.7,1005.0,1013.6,1022.4,1038.3,1035.5,1068.3,1078.8,1092.1,1112.0,1103.5,1316.2
"Modesto, CA",NO2,Annual Mean,16.0,17.0,17.0,15.0,14.0,13.0,13.0,12.0,12.0,11.0,10.0,11.0,11.0,11.0,10.0,9.0,9.0,10.0,10.0,9.0,9.0,7.0,9.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Modesto, CA",NO2,98th Percentile,55.0,62.0,68.0,58.0,55.0,53.0,51.0,46.0,52.0,48.0,39.0,41.0,44.0,46.0,41.0,36.0,42.0,46.0,47.0,44.0,41.0,34.0,38.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Modesto, CA",O3,4th Max,0.089,0.093,0.095,0.088,0.084,0.084,0.091,0.076,0.098,0.083,0.08,0.081,0.085,0.078,0.081,0.084,0.083,0.084,0.081,0.079,0.079,0.08,0.074,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Modesto, CA",PM10,2nd Max,95.0,124.0,83.0,75.0,55.0,74.0,88.0,71.0,79.0,62.0,68.0,67.0,77.0,77.0,54.0,64.0,57.0,107.0,110.0,93.0,134.0,84.0,84.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Modesto, CA",PM2.5,Weighted Annual Mean,18.7,15.6,18.7,14.5,13.6,13.9,14.8,15.0,16.0,13.0,12.1,14.7,11.9,14.3,11.4,9.1,11.1,12.9,15.2,7.7,14.5,15.0,13.4,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Modesto, CA",PM2.5,98th Percentile,71.0,69.0,69.0,47.0,45.0,55.0,52.0,57.0,54.0,55.0,37.0,55.0,41.0,56.0,50.0,31.0,36.0,51.0,100.0,28.0,82.0,43.0,36.0,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Monroe, LA",O3,4th Max,0.081,0.077,0.078,0.08,0.073,0.079,0.076,0.065,0.057,0.066,0.07,0.063,0.058,0.062,0.059,0.06,0.06,0.061,0.057,0.059,0.057,0.059,0.06,LA,920.5,932.5,933.5,944.9,927.3,969.2,930.7,913.4,929.3,896.8,897.1,893.8,919.6,935.5,943.5,936.0,946.4,977.8,988.2,988.2,1221.7
"Monroe, LA",PM2.5,Weighted Annual Mean,13.3,11.9,10.8,11.7,10.4,13.2,12.2,11.2,9.3,8.6,9.5,9.4,9.2,8.1,7.7,7.9,8.5,7.8,7.9,7.2,7.3,7.4,7.8,LA,920.5,932.5,933.5,944.9,927.3,969.2,930.7,913.4,929.3,896.8,897.1,893.8,919.6,935.5,943.5,936.0,946.4,977.8,988.2,988.2,1221.7
"Monroe, LA",PM2.5,98th Percentile,27.0,27.0,33.0,26.0,22.0,34.0,33.0,26.0,20.0,17.0,19.0,21.0,20.0,21.0,16.0,18.0,20.0,17.0,24.0,15.0,18.0,16.0,19.0,LA,920.5,932.5,933.5,944.9,927.3,969.2,930.7,913.4,929.3,896.8,897.1,893.8,919.6,935.5,943.5,936.0,946.4,977.8,988.2,988.2,1221.7
"Montgomery, AL",O3,4th Max,0.085,0.077,0.081,0.069,0.068,0.069,0.073,0.077,0.069,0.063,0.073,0.069,0.066,0.061,0.061,0.062,0.061,0.056,0.061,0.06,0.051,0.058,0.059,AL,1013.3,1014.3,1028.3,1037.3,1018.0,1030.5,1014.8,999.3,1011.1,997.7,1005.0,1013.6,1022.4,1038.3,1035.5,1068.3,1078.8,1092.1,1112.0,1103.5,1316.2
"Morehead City, NC",O3,4th Max,0.034,0.03,0.025,0.02,0.039,0.036,0.021,0.03,0.031,0.034,0.031,0.063,0.058,0.062,0.062,0.058,0.06,0.057,0.06,0.061,0.054,0.062,0.058,NC,893.7,864.0,865.1,872.2,846.3,857.4,837.9,834.0,830.2,816.1,826.1,827.2,840.1,846.1,858.5,887.5,891.6,906.8,904.2,914.2,1032.5
"Morgantown, WV",O3,4th Max,0.08,0.076,0.087,0.075,0.066,0.081,0.077,0.078,0.066,0.063,0.077,0.069,0.072,0.064,0.064,0.069,0.059,0.061,0.062,0.06,0.062,0.061,0.057,WV,1167.6,1163.9,1164.1,1175.6,1144.7,1141.4,1130.9,1149.7,1171.4,1157.4,1148.1,1178.6,1181.1,1178.0,1199.0,1233.8,1241.4,1281.8,1300.1,1305.9,1462.7
"Morgantown, WV",PM2.5,Weighted Annual Mean,15.0,14.9,15.2,14.6,13.8,15.0,13.5,14.8,12.5,10.8,11.3,10.6,8.9,8.9,8.6,8.2,7.4,7.3,6.9,7.2,6.2,7.7,7.0,WV,1167.6,1163.9,1164.1,1175.6,1144.7,1141.4,1130.9,1149.7,1171.4,1157.4,1148.1,1178.6,1181.1,1178.0,1199.0,1233.8,1241.4,1281.8,1300.1,1305.9,1462.7
"Morgantown, WV",PM2.5,98th Percentile,33.0,37.0,43.0,39.0,34.0,35.0,34.0,40.0,28.0,23.0,24.0,29.0,18.0,19.0,17.0,20.0,16.0,18.0,19.0,15.0,16.0,21.0,14.0,WV,1167.6,1163.9,1164.1,1175.6,1144.7,1141.4,1130.9,1149.7,1171.4,1157.4,1148.1,1178.6,1181.1,1178.0,1199.0,1233.8,1241.4,1281.8,1300.1,1305.9,1462.7
"Morgantown, WV",SO2,99th Percentile,186.0,197.0,282.0,176.0,182.0,140.0,181.0,193.0,130.0,182.0,24.0,22.0,16.0,14.0,15.0,16.0,9.0,11.0,12.0,14.0,10.0,10.0,11.0,WV,1167.6,1163.9,1164.1,1175.6,1144.7,1141.4,1130.9,1149.7,1171.4,1157.4,1148.1,1178.6,1181.1,1178.0,1199.0,1233.8,1241.4,1281.8,1300.1,1305.9,1462.7
"Morristown, TN",O3,4th Max,0.095,0.091,0.099,0.085,0.078,0.084,0.083,0.085,0.075,0.068,0.079,0.073,0.082,0.065,0.067,0.07,0.068,0.065,0.067,0.065,0.058,0.066,0.061,TN,971.1,959.0,976.7,980.1,944.5,955.8,933.5,924.4,941.5,924.3,938.8,945.5,959.6,976.1,987.3,1008.6,1020.2,1043.7,1049.9,1053.3,1222.7
"Muncie, IN",O3,4th Max,0.084,0.084,0.095,0.085,0.07,0.081,0.072,0.079,0.062,0.068,0.067,0.07,0.075,0.061,0.054,0.058,0.067,0.063,0.07,0.059,0.062,0.064,0.068,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"Muncie, IN",PM2.5,Weighted Annual Mean,16.2,14.5,14.5,14.0,12.3,16.4,11.9,13.3,11.7,11.1,12.8,11.1,9.9,9.8,10.3,9.0,7.7,7.7,8.3,8.3,8.0,8.9,7.5,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"Muncie, IN",PM2.5,98th Percentile,35.0,36.0,30.0,37.0,27.0,37.0,27.0,33.0,26.0,21.0,32.0,27.0,22.0,20.0,32.0,18.0,17.0,16.0,19.0,19.0,17.0,24.0,18.0,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"Muncie, IN",Pb,Max 3-Month Average,0.7,0.7,0.8,0.9,3.5,2.2,0.9,1.5,2.1,0.26,0.26,0.25,0.34,0.06,0.05,0.11,0.11,0.04,0.03,0.03,0.05,0.04,0.04,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"Muscatine, IA",PM10,2nd Max,61.0,69.0,59.0,55.0,63.0,63.0,58.0,80.0,58.0,55.0,81.0,56.0,55.0,47.0,48.0,55.0,40.0,43.0,47.0,36.0,39.0,44.0,59.0,IA,958.9,947.9,953.5,953.8,910.6,938.1,917.4,907.6,946.1,908.2,910.8,920.4,923.5,936.7,939.5,947.5,942.3,970.5,962.2,978.3,1137.4
"Muscatine, IA",PM2.5,Weighted Annual Mean,13.2,13.2,12.7,13.2,11.8,13.9,11.7,14.2,12.6,12.5,13.9,12.0,10.8,11.0,10.6,9.0,8.0,8.1,8.8,8.1,8.0,8.6,7.4,IA,958.9,947.9,953.5,953.8,910.6,938.1,917.4,907.6,946.1,908.2,910.8,920.4,923.5,936.7,939.5,947.5,942.3,970.5,962.2,978.3,1137.4
"Muscatine, IA",PM2.5,98th Percentile,40.0,40.0,28.0,38.0,38.0,37.0,28.0,44.0,34.0,35.0,41.0,29.0,27.0,28.0,33.0,22.0,21.0,19.0,21.0,21.0,20.0,24.0,17.0,IA,958.9,947.9,953.5,953.8,910.6,938.1,917.4,907.6,946.1,908.2,910.8,920.4,923.5,936.7,939.5,947.5,942.3,970.5,962.2,978.3,1137.4
"Muskegon, MI",O3,4th Max,0.078,0.095,0.096,0.094,0.07,0.09,0.09,0.086,0.072,0.074,0.076,0.079,0.091,0.073,0.075,0.074,0.076,0.074,0.08,0.068,0.08,0.075,0.082,MI,874.9,865.0,876.6,863.7,847.0,864.3,857.3,867.1,889.2,873.1,890.6,906.3,909.6,933.8,947.7,958.8,969.3,979.7,989.4,992.1,1175.0
"Napa, CA",O3,4th Max,0.061,0.06,0.068,0.067,0.065,0.053,0.064,0.055,0.067,0.064,0.067,0.064,0.058,0.055,0.062,0.066,0.058,0.065,0.054,0.06,0.06,0.06,0.06,CA,677.7,678.8,672.6,679.0,653.6,661.6,658.3,644.7,641.4,629.7,628.2,636.6,637.6,647.9,633.8,662.2,668.1,678.3,679.6,682.9,812.4
"Naples-Immokalee-Marco Island, FL",O3,4th Max,0.061,0.061,0.061,0.073,0.071,0.065,0.07,0.069,0.071,0.061,0.059,0.06,0.059,0.061,0.058,0.057,0.058,0.062,0.062,0.059,0.057,0.058,0.055,FL,1028.6,1022.6,1005.5,991.9,970.5,957.2,936.1,915.2,921.4,911.0,924.4,912.9,917.8,926.3,934.8,945.9,957.3,970.4,964.5,963.8,1102.8
"Nashville-Davidson--Murfreesboro--Franklin, TN",NO2,Annual Mean,19.0,18.0,16.0,8.0,16.0,18.0,17.0,18.0,15.0,12.0,13.0,12.0,12.0,11.0,10.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,6.0,TN,971.1,959.0,976.7,980.1,944.5,955.8,933.5,924.4,941.5,924.3,938.8,945.5,959.6,976.1,987.3,1008.6,1020.2,1043.7,1049.9,1053.3,1222.7
"Nashville-Davidson--Murfreesboro--Franklin, TN",O3,4th Max,0.085,0.079,0.084,0.077,0.072,0.078,0.078,0.082,0.072,0.064,0.073,0.071,0.078,0.065,0.066,0.064,0.066,0.062,0.067,0.063,0.06,0.063,0.066,TN,971.1,959.0,976.7,980.1,944.5,955.8,933.5,924.4,941.5,924.3,938.8,945.5,959.6,976.1,987.3,1008.6,1020.2,1043.7,1049.9,1053.3,1222.7
"New Castle, IN",PM2.5,Weighted Annual Mean,13.6,13.6,13.7,13.4,11.9,15.7,11.1,13.1,11.4,10.7,11.9,10.5,9.1,9.4,9.9,8.1,7.3,7.2,7.9,7.7,7.3,8.1,7.1,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
"New Castle, IN",PM2.5,98th Percentile,31.0,31.0,30.0,31.0,27.0,37.0,27.0,32.0,25.0,21.0,31.0,25.0,21.0,21.0,26.0,18.0,15.0,15.0,17.0,17.0,16.0,24.0,20.0,IN,912.2,900.8,899.9,903.2,869.7,886.7,878.3,846.4,883.3,866.5,875.2,893.1,907.6,924.0,923.8,947.4,956.9,983.9,981.7,980.4,1157.6
